PMID,Title,Authors,Journal,Year,DOI,PMC_ID,Free_PMC,PDF_Downloaded,PDF_Filename
27793056,The implication of tumor biomarker CA19-9 in the diagnosis of intracranial epidermoid cyst.,Wang Yongjie; Yan Wei; Wu Qun; Chen Gao; Zhang Jianmin,Oncotarget,2017,10.18632/oncotarget.12934,PMC5356789,Yes,Yes,PMID_27793056.pdf
23915833,A high angiopoietin-2/angiopoietin-1 ratio is associated with a high risk of septic shock in patients with febrile neutropenia.,Luz Fiusa Maiara Marx; Costa-Lima Carolina; de Souza Gleice Regina; Vigorito Afonso Celso; Penteado Aranha Francisco Jose; Lorand-Metze Irene; Annichino-Bizzacchi Joyce M; de Souza Carmino Antonio; De Paula Erich V,"Critical care (London, England)",2013,10.1186/cc12848,PMC4056795,Yes,Yes,PMID_23915833.pdf
37205359,Longitudinal diffusion and volumetric kinetics of head and neck cancer magnetic resonance on a 1.5T MR-Linear accelerator hybrid system: A prospective R-IDEAL Stage 2a imaging biomarker characterization/ pre-qualification study.,El-Habashy Dina M; Wahid Kareem A; He Renjie; McDonald Brigid; Rigert Jillian; Mulder Samuel J; Lim Tze Yee; Wang Xin; Yang Jinzhong; Ding Yao; Naser Mohamed A; Ng Sweet Ping; Bahig Houda; Salzillo Travis C; Preston Kathryn E; Abobakr Moamen; Shehata Mohamed A; Elkhouly Enas A; Alagizy Hagar A; Hegazy Amira H; Mohammadseid Mustefa; Terhaard Chris; Philippens Marielle; Rosenthal David I; Wang Jihong; Lai Stephen Y; Dresner Alex; Christodouleas John C; Mohamed Abdallah Sherif Radwan; Fuller Clifton D,medRxiv : the preprint server for health sciences,2023,10.1101/2023.05.04.23289527,PMC10187456,Yes,Yes,PMID_37205359.pdf
40757096,MRI T1 relaxation time for evaluating early complete response to neoadjuvant treatment in rectal cancer: measurement at six weeks - a protocol article.,Byriel Mathias Rosenfeldt; Hansen Torben Frøstrup; Rahr Hans Bjarke; Jensen Lars Henrik; Timm Signe; Lindebjerg Jan; Schnefeldt Mazen; Rafaelsen Søren Rafael,Acta radiologica open,2025,10.1177/20584601251362322,PMC12317158,Yes,Yes,PMID_40757096.pdf
26137587,P16 Methylation as an Early Predictor for Cancer Development From Oral Epithelial Dysplasia: A Double-blind Multicentre Prospective Study.,Liu Hongwei; Liu Xue-Wei; Dong Guangying; Zhou Jing; Liu Yang; Gao Yan; Liu Xiao-Yong; Gu Liankun; Sun Zheng; Deng Dajun,EBioMedicine,2015,10.1016/j.ebiom.2015.03.015,PMC4485905,Yes,Yes,PMID_26137587.pdf
22168215,Septin 9 methylated DNA is a sensitive and specific blood test for colorectal cancer.,Warren Jorja D; Xiong Wei; Bunker Ashley M; Vaughn Cecily P; Furtado Larissa V; Roberts William L; Fang John C; Samowitz Wade S; Heichman Karen A,BMC medicine,2011,10.1186/1741-7015-9-133,PMC3271041,Yes,Yes,PMID_22168215.pdf
37488223,Clinical and biomarker factors affecting survival in patients with platinum-sensitive relapsed ovarian cancer receiving olaparib monotherapy: a multicenter retrospective study.,Tashiro Ryota; Kawazoe Hitoshi; Mamishin Kanako; Seto Keisuke; Udagawa Ryoko; Saito Yoshimasa; Hashimoto Hironobu; Shimoi Tatsunori; Yonemori Kan; Yonemura Masahito; Terakado Hiroyuki; Nishimura Takahiro; Kawasaki Toshikatsu; Furukawa Tetsuya; Nakamura Tomonori,Scientific reports,2023,10.1038/s41598-023-39224-0,PMC10366208,Yes,Yes,PMID_37488223.pdf
34839585,DENEB: Development of new criteria for curability after local excision of pathological T1 colorectal cancer using liquid biopsy.,Miyo Masaaki; Kato Takeshi; Nakamura Yoshiaki; Taniguchi Hiroya; Takahashi Yusuke; Ishii Masayuki; Okita Kenji; Ando Koji; Yukami Hiroki; Mishima Saori; Yamazaki Kentaro; Kotaka Masahito; Watanabe Jun; Oba Koji; Aleshin Alexey; Billings Paul R; Rabinowitz Matthew; Kotani Daisuke; Oki Eiji; Takemasa Ichiro; Mori Masaki; Yoshino Takayuki,Cancer science,2022,10.1111/cas.15226,PMC8990725,Yes,Yes,PMID_34839585.pdf
23249637,Low expression of NQO1 predicts pathological complete response to neoadjuvant chemotherapy in breast cancer patients treated with TAC regimen.,Grim J; Jandík P; Slánská I; Doležalová-Brčáková E; Fuksa L; Ryška A; Knížek J; Petera J; Mičuda S; Hornychová H,Folia biologica,2012,10.14712/fb2012058050185,,No,Yes,PMID_23249637.pdf
34873431,Increased Oxidative Stress in Gastric Cancer Patients and Their First-Degree Relatives: A Prospective Study from Northeastern Brazil.,Braga-Neto Manuel B; Costa Deiziane V S; Queiroz Dulciene M M; Maciel Felipe S; de Oliveira Michelle S; Viana-Junior Antônio B; Santos Flávia A; Leitao Renata F C; Brito Gerly A C; Vasconcelos Paulo R L; Braga Lucia L B C,Oxidative medicine and cellular longevity,2021,10.1155/2021/6657434,PMC8643263,Yes,Yes,PMID_34873431.pdf
41272605,Hepcidin as an emerging predictor biomarker of leptomeningeal metastases in patients with metastatic breast cancer.,Delaby Constance; Al Herk Anas; Hirtz Christophe; Jacot William; Laigre Maryline; Pouderoux Stéphane; Pradeilles Nicolas; Lehmann Sylvain; Darlix Amélie,BMC cancer,2025,10.1186/s12885-025-15124-6,PMC12639848,Yes,Yes,PMID_41272605.pdf
39602340,Evaluating the prognostic potential of circulating cell-free DNA in advanced thyroid cancer.,Wijewardene Ayanthi; Clifton-Bligh Roderick J; Wang Bin; Luxford Catherine; Robinson Bruce G; Bullock Martyn; Gild Matti,Endocrine-related cancer,2025,10.1530/ERC-24-0227,,No,No,
37066827,"IGF-1 and Risk of Morbidity and Mortality From Cancer, Cardiovascular Diseases, and All Causes in EPIC-Heidelberg.",Mukama Trasias; Srour Bernard; Johnson Theron; Katzke Verena; Kaaks Rudolf,The Journal of clinical endocrinology and metabolism,2023,10.1210/clinem/dgad212,PMC10505533,Yes,No,
23694981,Pooled analysis of the prognostic relevance of disseminated tumor cells in the bone marrow of patients with ovarian cancer.,Fehm Tanja; Banys Malgorzata; Rack Brigitte; Janni Wolfgang; Marth Christian; Blassl Christina; Hartkopf Andreas; Trope Claes; Kimmig Rainer; Krawczyk Natalia; Wallwiener Diethelm; Wimberger Pauline; Kasimir-Bauer Sabine,International journal of gynecological cancer : official journal of the International Gynecological Cancer Society,2013,10.1097/IGC.0b013e3182907109,,No,No,
30117171,A prospective study to examine the association of the urinary and fecal microbiota with prostate cancer diagnosis after transrectal biopsy of the prostate using 16sRNA gene analysis.,Alanee Shaheen; El-Zawahry Ahmed; Dynda Danuta; Dabaja Ali; McVary Kevin; Karr Mallory; Braundmeier-Fleming Andrea,The Prostate,2019,10.1002/pros.23713,,No,No,
17266031,"Plasma C-peptide, insulin-like growth factor-I, insulin-like growth factor binding proteins and risk of colorectal cancer in a nested case-control study: the Japan public health center-based prospective study.",Otani Tetsuya; Iwasaki Motoki; Sasazuki Shizuka; Inoue Manami; Tsugane Shoichiro; Japan Public Health Center-based Prospective Study Group,International journal of cancer,2007,10.1002/ijc.22556,,No,No,
40985521,"Prognostic Value of BONENAVI Computer-Aided Diagnosis System Bone Scans as an Imaging Biomarker for Bone-Metastatic Castration-Sensitive Prostate Cancer: An Investigator-Initiated, Multicenter, Prospective Observational Study.",Miyoshi Yasuhide; Uemura Hiroji; Ohta Junichi; Kobayashi Kazuki; Muraoka Kentaro; Makiyama Kazuhide; Saigusa Yusuke; Morikawa Tomoharu; Kawahara Takashi,International journal of urology : official journal of the Japanese Urological Association,2025,10.1111/iju.70214,,No,No,
35250470,Low Heart Rate Variability Predicts Poor Overall Survival of Lung Cancer Patients With Brain Metastases.,Wu Shuang; Li Guangqiao; Guan Weizheng; Zhao Huan; Wang Jingfeng; Zhou Yongchun; Zhou Yufu; Shi Bo,Frontiers in neuroscience,2022,10.3389/fnins.2022.839874,PMC8891474,Yes,Yes,PMID_35250470.pdf
34066481,Clinical Implication of Liquid Biopsy in Colorectal Cancer Patients Treated with Metastasectomy.,Lee Soohyeon; Park Young-Soo; Chang Won-Jin; Choi Jung Yoon; Lim Ahreum; Kim Boyeon; Lee Saet-Byeol; Lee Jong-Won; Kim Seon-Hahn; Kim Jin; Kwak Jung-Myun; Yoon Kyung-Chul; Lee Sung-Ho; Kim Yeul Hong,Cancers,2021,10.3390/cancers13092231,PMC8125778,Yes,Yes,PMID_34066481.pdf
23116350,[HE4 a biomarker of ovarian cancer].,Presl J; Kučera R; Topolčan O; Novotný Z; Vrzalová J; Fuchsova R; Betincová L; Rokyta Z,Ceska gynekologie,2012,,,No,No,
39766287,"Dysregulation of MiR-21, MiR-221 and MiR-451 During Neoadjuvant Treatment of Breast Cancer: A Prospective Study.",Patury Carine Bispo; Santos Brenda Luanny Maia; Matos Anna Lucia Carvalho; Slabi José; Gastalho Luciene Cristina Campos; Kaneto Carla Martins,Biomolecules,2024,10.3390/biom14121580,PMC11674781,Yes,Yes,PMID_39766287.pdf
24678859,Perfusion reduction at transcatheter intraarterial perfusion MR imaging: a promising intraprocedural biomarker to predict transplant-free survival during chemoembolization of hepatocellular carcinoma.,Wang Dingxin; Gaba Ron C; Jin Brian; Lewandowski Robert J; Riaz Ahsun; Memon Khairuddin; Ryu Robert K; Sato Kent T; Kulik Laura M; Mulcahy Mary F; Larson Andrew C; Salem Riad; Omary Reed A,Radiology,2014,10.1148/radiol.14131311,PMC4263646,Yes,Yes,PMID_24678859.pdf
25922585,Circulating Inflammatory and Hemostatic Biomarkers are Associated with All-Cause Death and Cancer Death in a Population of Community-Dwelling Japanese: the Tanushimaru Study.,Enomoto Mika; Adachi Hisashi; Fukami Ako; Yoshimura Ayako; Obuchi Aya; Nakamura Sachiko; Nohara Yume; Nakao Erika; Umeki Yoko; Hori Kensuke; Fukumoto Yoshihiro,Clinical Medicine Insights. Cardiology,2014,10.4137/CMC.S17065,PMC4399718,Yes,Yes,PMID_25922585.pdf
23765208,CA125 level association with chemotherapy toxicity and functional status in older women with ovarian cancer.,Won Elizabeth; Hurria Arti; Feng Tao; Mohile Supriya; Owusu Cynthia; Klepin Heidi D; Gross Cary P; Lichtman Stuart M; Gajra Ajeet; Tew William P; Cancer and Aging Research Group,International journal of gynecological cancer : official journal of the International Gynecological Cancer Society,2013,10.1097/IGC.0b013e318299438a,PMC3772622,Yes,Yes,PMID_23765208.pdf
30379727,Native T1 Mapping as an In Vivo Biomarker for the Identification of Higher-Grade Renal Cell Carcinoma: Correlation With Histopathological Findings.,Adams Lisa C; Ralla Bernhard; Jurmeister Philipp; Bressem Keno K; Fahlenkamp Ute L; Hamm Bernd; Busch Jonas; Makowski Marcus R,Investigative radiology,2019,10.1097/RLI.0000000000000515,,No,No,
36990394,Prospective validation of diffusion-weighted MRI as a biomarker of tumor response and oncologic outcomes in head and neck cancer: Results from an observational biomarker pre-qualification study.,Joint Head and Neck Radiotherapy-MRI Development Cooperative; Mohamed Abdallah S R; Abusaif Abdelrahman; He Renjie; Wahid Kareem A; Salama Vivian; Youssef Sara; McDonald Brigid A; Naser Mohamed; Ding Yao; Salzillo Travis C; AboBakr Moamen A; Wang Jihong; Lai Stephen Y; Fuller Clifton D,Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology,2023,10.1016/j.radonc.2023.109641,PMC10848569,Yes,Yes,PMID_36990394.pdf
24389432,Serpin b3 is associated with poor survival after chemotherapy and is a potential novel predictive biomarker in advanced non-small-cell lung cancer.,Urquhart Gordon; Kerr Keith M; Nicolson Marianne; Loo Peh Sun; Sharma Ravi; Shrimali Raj; Petty Russell D,Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer,2013,10.1097/JTO.0000000000000016,,No,No,
23416953,Expressions of miRNAs in papillary thyroid carcinoma and their associations with the BRAFV600E mutation.,Huang Yongbo; Liao Denghui; Pan Lingxiao; Ye Runyi; Li Xiaoxi; Wang Shenming; Ye Caisheng; Chen Liuhua,European journal of endocrinology,2013,10.1530/EJE-12-1029,,No,No,
38774195,Thrombospondin-2 as a potential noninvasive biomarker of hepatocyte injury but not liver fibrosis in children with MAFLD: A preliminary study.,Zdanowicz Katarzyna; Flisiak-Jackiewicz Marta; Bobrus-Chociej Anna; Kowalczuk-Kryston Monika; Jamiolkowski Jacek; Martonik Diana; Rogalska Magdalena; Lebensztejn Dariusz M,Clinical and experimental hepatology,2023,10.5114/ceh.2023.133108,PMC11103807,Yes,Yes,PMID_38774195.pdf
36083855,"Leukotriene Receptor Antagonist Therapy for the Chemoprevention of Human Rectal Aberrant Crypt Foci: Nonrandomized, Open-Label, Controlled Trial.",Higurashi Takuma; Ashikari Keiichi; Tamura Shigeki; Saigusa Yusuke; Takatsu Tomohiro; Misawa Noboru; Yoshihara Tsutomu; Matsuura Tetsuya; Fuyuki Akiko; Ohkubo Hidenori; Kessoku Takaomi; Hosono Kunihiro; Yoneda Masato; Nakajima Atsushi,"Cancer prevention research (Philadelphia, Pa.)",2022,10.1158/1940-6207.CAPR-22-0049,,No,No,
37353740,Protocol for a prospective study evaluating circulating tumour cells status to predict radical prostatectomy treatment failure in localised prostate cancer patients (C-ProMeta-1).,Al-Hammouri Tarek; Almeida-Magana Ricardo; Lawrence Rachel; Duffy Tom; White Laura; Burke Edwina; Kudahetti Sakunthala; Collins Justin; Rajan Prabhakar; Berney Daniel; Gabe Rhian; Shaw Greg; Lu Yong-Jie,BMC cancer,2023,10.1186/s12885-023-11081-0,PMC10288675,Yes,Yes,PMID_37353740.pdf
32556091,Tumor protein expression of the DNA repair gene BRCA1 and lethal prostate cancer.,Stopsack Konrad H; Gerke Travis; Zareba Piotr; Pettersson Andreas; Chowdhury Dipanjan; Ebot Ericka M; Flavin Richard; Finn Stephen; Kantoff Philip W; Stampfer Meir J; Loda Massimo; Fiorentino Michelangelo; Mucci Lorelei A,Carcinogenesis,2020,10.1093/carcin/bgaa061,PMC7359768,Yes,Yes,PMID_32556091.pdf
24562650,PET/CT studies of multiple myeloma using (18) F-FDG and (18) F-NaF: comparison of distribution patterns and tracers' pharmacokinetics.,Sachpekidis Christos; Goldschmidt Hartmut; Hose Dirk; Pan Leyun; Cheng Caixia; Kopka Klaus; Haberkorn Uwe; Dimitrakopoulou-Strauss Antonia,European journal of nuclear medicine and molecular imaging,2014,10.1007/s00259-014-2721-y,,No,No,
25311315,Dynamic 18F-FET PET in suspected WHO grade II gliomas defines distinct biological subgroups with different clinical courses.,Thon Niklas; Kunz Mathias; Lemke Lena; Jansen Nathalie L; Eigenbrod Sabina; Kreth Simone; Lutz Jürgen; Egensperger Rupert; Giese Armin; Herms Jochen; Weller Michael; Kretzschmar Hans; Tonn Jörg-Christian; la Fougère Christian; Kreth Friedrich-Wilhelm,International journal of cancer,2015,10.1002/ijc.29259,,No,No,
40828400,Evaluating the utility of enhanced T1 mapping MR imaging in assessing depth of myometrial invasion and detecting DNA mismatch repair status in endometrial cancer: a pilot study.,Liu Xin-Yu; Yuan Zhi-Lin; Yang Shang-Ying; Ren Jing; Li Yuan; Wang Li-Ru; He Yong-Lan; Xue Hua-Dan; Jin Zheng-Yu,Abdominal radiology (New York),2025,10.1007/s00261-025-05173-7,,No,No,
37637432,Inflammation-related proteins as biomarkers of treatment-related behavioral symptoms: A longitudinal study of breast cancer patients and age-matched controls.,Patel Sunita K; Breen Elizabeth C; Paz I Benjamin; Kruper Laura; Mortimer Joanne; Wong F Lennie; Bhatia Smita; Irwin Michael R; Behrendt Carolyn E,"Brain, behavior, & immunity - health",2023,10.1016/j.bbih.2023.100670,PMC10450410,Yes,Yes,PMID_37637432.pdf
40364136,Polygenic Risk Score Is Associated with Developing and Dying from Lung Cancer in the National Lung Screening Trial.,Young Robert P; Scott Raewyn J; Callender Tom; Duan Fenghai; Billings Paul; Aberle Denise R; Gamble Greg D,Journal of clinical medicine,2025,10.3390/jcm14093110,PMC12073000,Yes,Yes,PMID_40364136.pdf
33868241,T Cell Receptor Repertoires Acquired via Routine Pap Testing May Help Refine Cervical Cancer and Precancer Risk Estimates.,Christley Scott; Ostmeyer Jared; Quirk Lisa; Zhang Wei; Sirak Bradley; Giuliano Anna R; Zhang Song; Monson Nancy; Tiro Jasmin; Lucas Elena; Cowell Lindsay G,Frontiers in immunology,2021,10.3389/fimmu.2021.624230,PMC8050337,Yes,Yes,PMID_33868241.pdf
21239684,Increased plasma soluble uPAR level is a risk marker of respiratory cancer in initially cancer-free individuals.,Langkilde Anne; Hansen Tine W; Ladelund Steen; Linneberg Allan; Andersen Ove; Haugaard Steen B; Jeppesen Jørgen; Eugen-Olsen Jesper,"Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology",2011,10.1158/1055-9965.EPI-10-1009,,No,No,
40176971,Performance of PCA3 and TMPRSS2:ERG Within the Prostate Cancer Prevention Trial Risk Calculator Version 2 in a Lithuanian Cohort.,Kemesiene Jurate; Nicolau Carlos; Cholstauskas Gytis; Zviniene Kristina; Lopeta Mantvydas; Veneviciute Simona; Asmenaviciute Ieva; Tamosauskaite Kamile; Pikuniene Ingrida; Jievaltas Mindaugas,Research and reports in urology,2025,10.2147/RRU.S511523,PMC11963794,Yes,Yes,PMID_40176971.pdf
29248950,A single mitochondrial DNA deletion accurately detects significant prostate cancer in men in the PSA 'grey zone'.,Creed Jennifer; Klotz Laurence; Harbottle Andrew; Maggrah Andrea; Reguly Brian; George Anne; Gnanapragasm Vincent,World journal of urology,2018,10.1007/s00345-017-2152-z,PMC5846823,Yes,Yes,PMID_29248950.pdf
39439084,Circulating DNA in Rectal Cancer to Unravel the Prognostic Potential for Radiation Oncologist: A Meta-analysis.,Fiorica Francesco; Mandarà Marta; Giuliani Jacopo; Tebano Umberto; Franceschetto Antonella; Gabbani Milena; Rampello Elvira; Condarelli Giorgia; Napoli Giuseppe; Luca Nicoletta; Mangiola Daniela; Muraro Marco; Singh Navdeep; Remo Andrea; Giorgi Carlotta; Pinton Paolo,American journal of clinical oncology,2025,10.1097/COC.0000000000001148,,No,No,
26993317,"PET/MRI in pancreatic and periampullary cancer: correlating diffusion-weighted imaging, MR spectroscopy and glucose metabolic activity with clinical stage and prognosis.",Chen Bang-Bin; Tien Yu-Wen; Chang Ming-Chu; Cheng Mei-Fang; Chang Yu-Ting; Wu Chih-Horng; Chen Xin-Jia; Kuo Ting-Chun; Yang Shih-Hung; Shih I-Lun; Lai Hong-Shiee; Shih Tiffany Ting-Fang,European journal of nuclear medicine and molecular imaging,2016,10.1007/s00259-016-3356-y,,No,No,
24576172,Cell cycle progression score and treatment decisions in prostate cancer: results from an ongoing registry.,Crawford E David; Scholz Mark C; Kar Ashok J; Fegan Jeffrey E; Haregewoin Abebe; Kaldate Rajesh R; Brawer Michael K,Current medical research and opinion,2014,10.1185/03007995.2014.899208,,No,No,
32345666,Tumor microRNAs Identified by Small RNA Sequencing as Potential Response Predictors in Locally Advanced Rectal Cancer Patients Treated With Neoadjuvant Chemoradiotherapy.,Machackova Tana; Trachtova Karolina; Prochazka Vladimir; Grolich Tomas; Farkasova Martina; Fiala Lukas; Sefr Roman; Kiss Igor; Skrovina Matej; Dosoudil Michal; Berindan-Neagoe Ioana; Svoboda Marek; Slaby Ondrej; Kala Zdenek,Cancer genomics & proteomics,2020,10.21873/cgp.20185,PMC7259892,Yes,Yes,PMID_32345666.pdf
36494434,The usefulness of presepsin in the diagnosis of postoperative infectious complications after gastrectomy for gastric cancer: a prospective cohort study.,Imai Yoshiro; Tanaka Ryo; Honda Kotaro; Matsuo Kentaro; Taniguchi Kohei; Asakuma Mitsuhiro; Lee Sang-Woong,Scientific reports,2022,10.1038/s41598-022-24780-8,PMC9734175,Yes,Yes,PMID_36494434.pdf
34298074,Biomarker-based visceral adiposity score and incident type 2 diabetes in the multiethnic cohort.,Maskarinec Gertraud; Raquinio Phyllis Ash; Setiawan Veronica W; Ernst Thomas; Franke Adrian A; Buchthal Steven D; Shepherd John A; Wilkens Lynne R; Lim Unhee; Le Marchand Loïc,Annals of epidemiology,2021,10.1016/j.annepidem.2021.07.002,PMC8500936,Yes,Yes,PMID_34298074.pdf
28483970,Total and Free Circulating Vitamin D and Vitamin D-Binding Protein in Relation to Colorectal Cancer Risk in a Prospective Study of African Americans.,Andersen Shaneda Warren; Shu Xiao-Ou; Cai Qiuyin; Khankari Nikhil K; Steinwandel Mark D; Jurutka Peter W; Blot William J; Zheng Wei,"Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology",2017,10.1158/1055-9965.EPI-17-0133,PMC5540758,Yes,Yes,PMID_28483970.pdf
23059047,A whole-blood RNA transcript-based prognostic model in men with castration-resistant prostate cancer: a prospective study.,Ross Robert W; Galsky Matthew D; Scher Howard I; Magidson Jay; Wassmann Karl; Lee Gwo-Shu Mary; Katz Leah; Subudhi Sumit K; Anand Aseem; Fleisher Martin; Kantoff Philip W; Oh William K,The Lancet. Oncology,2012,10.1016/S1470-2045(12)70263-2,,No,No,
17372899,"Serum C-peptide, IGFBP-1 and IGFBP-2 and risk of colon and rectal cancers in the European Prospective Investigation into Cancer and Nutrition.",Jenab Mazda; Riboli Elio; Cleveland Rebecca J; Norat Teresa; Rinaldi Sabina; Nieters Alexandra; Biessy Carine; Tjønneland Ann; Olsen Anja; Overvad Kim; Grønbaek Henning; Clavel-Chapelon Françoise; Boutron-Ruault Marie-Christine; Linseisen Jakob; Boeing Heiner; Pischon Tobias; Trichopoulos Dimitrios; Oikonomou Eleni; Trichopoulou Antonia; Panico Salvatore; Vineis Paolo; Berrino Franco; Tumino Rosario; Masala Giovanna; Peters Petra H; van Gils Carla H; Bueno-de-Mesquita H Bas; Ocké Marga C; Lund Eiliv; Mendez Michelle A; Tormo María José; Barricarte Aurelio; Martínez-García Carmen; Dorronsoro Miren; Quirós José Ramón; Hallmans Göran; Palmqvist Richard; Berglund Göran; Manjer Jonas; Key Timothy; Allen Naomi E; Bingham Sheila; Khaw Kay-Tee; Cust Anne; Kaaks Rudolf,International journal of cancer,2007,10.1002/ijc.22697,,No,No,
17075120,Prospective study of urinary prostaglandin E2 metabolite and colorectal cancer risk.,Cai Qiuyin; Gao Yu-Tang; Chow Wong-Ho; Shu Xiao-Ou; Yang Gong; Ji Bu-Tian; Wen Wanqing; Rothman Nathaniel; Li Hong-Lan; Morrow Jason D; Zheng Wei,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2006,10.1200/JCO.2006.06.4931,,No,No,
36518314,Reduced tumor stiffness quantified by tomoelastography as a predicative marker for glypican-3-positive hepatocellular carcinoma.,Wang Yihuan; Guo Jing; Ma Di; Zhou Jiahao; Yang Yuchen; Chen Yongjun; Wang Huafeng; Sack Ingolf; Li Ruokun; Yan Fuhua,Frontiers in oncology,2022,10.3389/fonc.2022.962272,PMC9744252,Yes,Yes,PMID_36518314.pdf
34746216,Impact of Sarcopenia on Survival and Clinical Outcomes in Patients With Liver Cirrhosis.,Topan Mirabela-Madalina; Sporea Ioan; Dănilă Mirela; Popescu Alina; Ghiuchici Ana-Maria; Lupuşoru Raluca; Şirli Roxana,Frontiers in nutrition,2021,10.3389/fnut.2021.766451,PMC8566695,Yes,Yes,PMID_34746216.pdf
38751955,A preoperative magnetic resonance imaging can aid in staging and treatment choice for upper tract urothelial carcinoma.,Almås Bjarte; Reisæter Lars Anders Rokne; Markhus Carl Erik; Hjelle Karin Margrethe; Børretzen Astrid; Beisland Christian,BJUI compass,2024,10.1002/bco2.337,PMC11090765,Yes,Yes,PMID_38751955.pdf
27860387,An inflammatory biomarker-based nomogram to predict prognosis of patients with nasopharyngeal carcinoma: an analysis of a prospective study.,Li Xiao-Hui; Chang Hui; Xu Bing-Qing; Tao Ya-Lan; Gao Jin; Chen Chen; Qu Chen; Zhou Shu; Liu Song-Ran; Wang Xiao-Hui; Zhang Wen-Wen; Yang Xin; Zhou Si-Lang; Xia Yun-Fei,Cancer medicine,2017,10.1002/cam4.947,PMC5269708,Yes,Yes,PMID_27860387.pdf
31908527,Serum Dickopff 1 as a Novel Biomarker in Hepatocellular Carcinoma Diagnosis and Follow Up After Ablative Therapy.,Younis Yehia Sadek; Alegaily Hatem Samir; Elagawy Waleed; Semeya Atteyat Aboelmaged; Abo-Amer Yousry Esam-Eldin; El-Abgeegy Mohamed; Mostafa Sahar Mohamed; Elsergany Heba Fadl; Abd-Elsalam Sherief,Cancer management and research,2019,10.2147/CMAR.S218532,PMC6925553,Yes,Yes,PMID_31908527.pdf
33456985,Genomic characteristics in neoadjuvant chemoradiotherapy for locally advanced esophageal squamous cell carcinoma.,He Wenwu; Leng Xuefeng; Wang Kangning; Mao Tiaoqin; Peng Lin; Fang Qiang; Xiao Wenguang; Han Yongtao,Journal of gastrointestinal oncology,2020,10.21037/jgo-20-504,PMC7807286,Yes,Yes,PMID_33456985.pdf
25057171,Detection of circulating tumor cells for prediction of recurrence after adjuvant chemoradiation in locally advanced squamous cell carcinoma of the head and neck.,Tinhofer I; Konschak R; Stromberger C; Raguse J-D; Dreyer J H; Jöhrens K; Keilholz U; Budach V,Annals of oncology : official journal of the European Society for Medical Oncology,2014,10.1093/annonc/mdu271,,No,No,
36272100,Effect Modification of Selenium Supplementation by Intake and Serum Concentrations of Antioxidants on the Development of Metachronous Colorectal Adenoma.,Jacobs Elizabeth T; Martinez Jessica; Batai Ken; Lance Peter; Trejo Mario; Saboda Kathylynn; Cordova Catherine; Chew Wade; Habila Magdiel; Chow H-H Sherry,Nutrition and cancer,2023,10.1080/01635581.2022.2135745,PMC9974806,Yes,Yes,PMID_36272100.pdf
35755001,Tumour mutational burden: primary versus metastatic tissue creates systematic bias.,Schnidrig Desiree; Turajlic Samra; Litchfield Kevin,Immuno-oncology technology,2019,10.1016/j.iotech.2019.11.003,PMC9216665,Yes,Yes,PMID_35755001.pdf
31595044,Lutetium-177 prostate-specific membrane antigen (PSMA) theranostics: practical nuances and intricacies.,Iravani Amir; Violet John; Azad Arun; Hofman Michael S,Prostate cancer and prostatic diseases,2020,10.1038/s41391-019-0174-x,,No,No,
24783076,Correlation of cytohistlogical expression and serum level of ca125 in ovarian neoplasm.,Das Chhanda; Mukhopadhyay Madhumita; Ghosh Tarun; Saha Ashis Kumar; Sengupta Moumita,Journal of clinical and diagnostic research : JCDR,2014,10.7860/JCDR/2014/6689.4101,PMC4003681,Yes,Yes,PMID_24783076.pdf
38734654,Highly immunosuppressive myeloid cells correlate with early relapse after allogeneic stem cell transplantation.,Notarantonio Anne-Béatrice; Bertrand Allan; Piucco Romain; Fievet Ghislain; Sartelet Hervé; Boulangé Laura; de Isla Natalia; De Carvalho Bittencourt Marcelo; Hergalant Sébastien; Rubio Marie-Thérèse; D'Aveni Maud,Experimental hematology & oncology,2024,10.1186/s40164-024-00516-4,PMC11088072,Yes,Yes,PMID_38734654.pdf
39560206,A Combinatorial Functional Precision Medicine Platform for Rapid Therapeutic Response Prediction in AML.,Sahib Noor Rashidha Binte Meera; Mohamed Jameelah Sheik; Rashid Masturah Bte Mohd Abdul; Jayalakshmi; Lin Yihao Clement; Chee Yen Lin; Fan Bingwen Eugene; De Mel Sanjay; Ooi Melissa Gaik Ming; Jen Wei-Ying; Chow Edward Kai-Hua,Cancer medicine,2024,10.1002/cam4.70401,PMC11574777,Yes,Yes,PMID_39560206.pdf
20432728,Liquid-based cytology--new possibilities in the diagnosis of cervical lesions.,Juric Danijela; Mahovlić Vesna; Rajhvajn Sanda; Ovanin-Rakić Ana; Skopljanac-Macina Lada; Barisić Ana; Projić Ivana Samija; Babić Damir; Susa Martina; Corusić Ante; Oresković Slavko,Collegium antropologicum,2010,,,No,No,
